runNo,evtNo,nJets,nLeptons,nBJets,category,mva,jetPt,jetEta,jetPhi,jetMass,jetMassSoftDrop,jetTau1,jetTau2,jetTau3,triggerBit
273730,1214302882,2,0,0,1,0.317889,[ 376.92047119  354.49633789],[-0.36551327 -0.80029905],[ 1.69368625 -1.62007582],[  97.49046326  145.47319031],[  89.61211395  129.65974426],[ 0.20873536  0.42478624],[ 0.1660132   0.24265422],[ 0.11117759  0.18836418],[False  True  True False False False False False False False]
273730,1214809275,2,0,0,0,0.159145,[ 423.26034546  366.45907593],[ 0.09555024  1.94744301],[-2.66459918  0.49876615],[ 116.02490234  101.87567902],[ 65.48219299  76.75823212],[ 0.23704737  0.2485401 ],[ 0.17313072  0.1501901 ],[ 0.12801769  0.10622572],[False  True  True False False False False False False False]
273730,1214295593,2,0,0,0,0.774547,[ 363.48117065  322.7862854 ],[-1.36580729  0.26124886],[-0.30129722  2.66128993],[ 140.86247253   87.49376678],[ 126.38127136   82.46952057],[ 0.38350844  0.24200337],[ 0.19843964  0.12662868],[ 0.11677808  0.08579675],[False  True  True False False False False False False False]
273730,1214832528,2,0,0,0,0.27225,[ 320.84191895  301.89019775],[ 2.28334618  0.34764591],[-0.58142179  2.63784266],[ 80.43405914  70.04524994],[ 57.14979553  52.00196838],[ 0.22746891  0.19972061],[ 0.10446275  0.11273483],[ 0.09040932  0.07599299],[False  True False False False False False False False False]
273730,1214147968,2,0,0,0,0.511131,[ 369.74636841  348.63864136],[ 0.31301644  0.27691314],[-0.91259432  2.76403427],[ 108.85908508  110.71954346],[  92.38175201  106.02218628],[ 0.30804357  0.25484672],[ 0.15805741  0.07361393],[ 0.12900478  0.0604322 ],[False  True  True False False False False False False False]
273730,1214863040,2,0,0,1,0.192701,[ 422.77542114  260.10400391],[ 0.33569434 -1.69399476],[-1.94990253  0.66656429],[ 107.67227936   65.7693634 ],[ 65.31947327  59.14539337],[ 0.22149293  0.1941496 ],[ 0.14149539  0.09062575],[ 0.10665125  0.07527115],[False  True  True False False False False False False False]
273730,1214470138,2,0,0,0,0.147784,[ 637.86578369  557.28137207],[-1.25687206 -0.78988522],[-2.50284719  0.71035576],[ 171.4041748   121.86871338],[ 145.97972107   75.50553894],[ 0.28569746  0.14593507],[ 0.09887764  0.10693505],[ 0.08450754  0.07404674],[ True  True  True False False False False False False False]
273730,1214580520,2,0,0,0,0.373817,[ 367.06481934  252.08876038],[-0.89826626  0.48826587],[ 0.92349046 -2.08099818],[ 85.6581192   86.43878174],[ 68.30555725  85.36713409],[ 0.21422195  0.33195993],[ 0.09173136  0.22952919],[ 0.07729699  0.15357853],[False  True  True False False False False False False False]
273730,1214870919,2,0,0,1,0.639832,[ 418.81561279  334.88128662],[ 0.72860599  0.90861154],[ 2.02499819 -1.61680305],[ 174.61968994   99.75202942],[ 164.10916138   93.62854767],[ 0.45328808  0.23462626],[ 0.2819559   0.17597356],[ 0.19675054  0.10841544],[False  True  True False False False False False False False]
273730,1214072921,2,0,0,0,0.508138,[ 356.06439209  257.80578613],[ 1.85866976  0.35312936],[ 1.53714442 -1.62242246],[ 97.26480103  85.03038788],[ 84.00608063  79.26288605],[ 0.19807288  0.35462332],[ 0.09565555  0.12163673],[ 0.07286623  0.09291906],[False  True False False False False False False False False]
273730,1214417284,2,0,0,0,0.592273,[ 339.28283691  306.39666748],[ 0.53542829  1.50248325],[ 0.92893744 -2.23474097],[  99.02848816  118.94065094],[  93.64547729  109.8528595 ],[ 0.28253114  0.41509855],[ 0.07586696  0.19092821],[ 0.0591812   0.15000613],[False  True  True False False False False False False False]
273730,1214593596,2,0,1,0,0.226993,[ 383.85473633  308.03735352],[-1.31587541 -0.01084333],[ 0.30199686 -2.98532486],[  99.5888443   111.06248474],[  70.94690704  103.71961975],[ 0.19537073  0.33348578],[ 0.14858416  0.12804368],[ 0.12581551  0.09652377],[False  True  True False  True False False False False False]
273730,1214651443,2,0,1,0,0.518343,[ 419.59716797  402.29678345],[-0.33477458 -0.73176205],[ 2.33172655 -0.74714053],[ 106.07663727  128.58796692],[  98.604599    120.92595673],[ 0.26603779  0.24507481],[ 0.14630343  0.10526709],[ 0.11482492  0.06600309],[False  True  True False False False False False False False]
273730,1214462730,2,0,0,0,0.158172,[ 358.23690796  284.6574707 ],[-1.61521709  1.69898236],[ 0.04775101  2.8645792 ],[ 91.15348053  84.40087891],[ 76.61709595  78.15348053],[ 0.19027746  0.23543261],[ 0.13950947  0.1639331 ],[ 0.10565792  0.10467224],[False  True False False False False False False False False]
273730,1214158037,2,0,0,0,0.311653,[ 368.85662842  365.65274048],[-2.37676334 -1.05351818],[-2.94122386 -0.24993871],[ 142.47605896  126.00247192],[ 134.97595215  113.42070007],[ 0.38248542  0.29528457],[ 0.07130585  0.17686893],[ 0.05769117  0.14454509],[False  True  True  True False False False False False False]
273730,1214284288,2,0,0,0,0.198354,[ 343.94625854  335.80587769],[-0.86479777  1.76384258],[-0.03769627  3.03773379],[  84.35329437  105.00724792],[ 77.27709961  95.78256226],[ 0.16032718  0.29099029],[ 0.10221595  0.17056613],[ 0.08519782  0.12097146],[False  True False False False False False False False False]
273730,1214481537,2,0,1,1,0.159058,[ 498.96975708  203.20129395],[ 0.9575634  -1.91736317],[ 1.32827163 -1.70161772],[ 187.30137634   62.82471848],[ 174.53271484   56.78028488],[ 0.36741245  0.22755139],[ 0.1317403   0.15975472],[ 0.11300118  0.12276433],[ True  True  True False False False False False False False]
273730,1214269389,2,0,0,0,0.18938,[ 337.81082153  312.71096802],[-0.87839413  1.75053322],[-2.85198498  0.82236165],[ 91.55670929  75.63402557],[ 84.78295898  62.69452286],[ 0.20849624  0.20066734],[ 0.13548848  0.11941204],[ 0.09663928  0.08642328],[False  True False False False False False False False False]
273730,1214325405,2,0,0,0,0.20459,[ 351.21481323  339.05285645],[-0.43823457  2.05923557],[ 1.38742912 -1.46990871],[ 76.91738892  80.10103607],[ 69.5528183   69.76052856],[ 0.13658804  0.14679909],[ 0.07436286  0.06562986],[ 0.06393931  0.05046821],[False  True  True False False False False False False False]
273730,1214840308,2,0,0,0,0.436659,[ 406.84106445  404.72921753],[ 1.93591082 -0.10047981],[-0.81085885  2.33306289],[ 112.34690094  111.69013214],[  94.67476654  106.72247314],[ 0.18251629  0.19582033],[ 0.100784    0.10610713],[ 0.07690783  0.06455059],[False  True  True  True  True False False False False False]
273730,1214329665,2,0,1,2,0.389414,[ 698.00250244  634.0135498 ],[ 1.4450314  -0.30620125],[ 3.09046245 -0.06251384],[ 136.84773254  206.1282959 ],[  68.50613403  194.09597778],[ 0.17698193  0.27731895],[ 0.10055524  0.06681822],[ 0.08748272  0.06047029],[ True  True  True False False False False False False False]
273730,1214811344,2,0,1,0,0.580127,[ 361.27636719  312.73272705],[ 0.71487904  0.98415315],[ 0.39263505 -2.89992666],[ 99.58242035  97.96824646],[ 81.30060577  88.8910675 ],[ 0.24077155  0.34196883],[ 0.15981582  0.19871962],[ 0.12195108  0.11168461],[False  True False False False False False False False False]
273730,1214742167,2,0,0,0,0.361777,[ 403.18197632  316.68218994],[-0.19051816  1.64280856],[ 1.6746161  -1.45874655],[ 161.08106995   92.17288971],[ 155.06900024   70.92276764],[ 0.34556323  0.26775977],[ 0.06169697  0.13438791],[ 0.0512421   0.12169496],[False  True  True False False False False False False False]
273730,1214378693,2,0,0,0,0.467664,[ 759.44659424  630.74298096],[ 0.40789801  1.04309714],[ 1.22252834 -1.91229713],[ 224.70608521  136.18251038],[ 211.58843994   64.82865906],[ 0.17697652  0.19829203],[ 0.03151488  0.10950803],[ 0.02806481  0.08937848],[ True  True  True False False False False False False False]
273730,1214549089,2,0,0,0,0.262284,[ 365.9564209   326.40536499],[ 1.35929883  1.00034308],[ 0.71393621 -2.32290435],[  95.88088989  107.10761261],[ 76.99026489  92.4859848 ],[ 0.2029281   0.31108624],[ 0.08865605  0.16557936],[ 0.06986583  0.14204718],[False  True  True False False False False False False False]
273730,1308011454,2,0,0,0,0.813585,[ 372.23620605  348.96963501],[-0.75187635  1.11580205],[-2.75421453  0.81898212],[ 100.41091156  129.01516724],[  86.60374451  117.09081268],[ 0.29627421  0.34625912],[ 0.0525918   0.19617233],[ 0.04946893  0.10643177],[False  True  True False False False False False False False]
273730,1308046665,2,0,1,0,0.363577,[ 568.18115234  402.43197632],[-1.26693046 -1.5906961 ],[-1.46652067  2.42701268],[ 161.36328125   88.26990509],[ 141.55117798   63.43536377],[ 0.19684331  0.17397343],[ 0.13006258  0.09830415],[ 0.07214946  0.08071981],[ True  True  True False False False False False False False]
273730,1307434059,2,0,0,0,0.360073,[ 428.99145508  378.2906189 ],[ 1.40612066 -0.67650884],[ 2.56428361 -0.57711047],[ 108.67726898  150.66427612],[  80.34231567  141.25317383],[ 0.19956237  0.39602748],[ 0.16157864  0.24775712],[ 0.0946841   0.19423315],[ True  True  True False False False False False False False]
273730,1307149333,2,0,0,0,0.861934,[ 613.71868896  306.11062622],[ 1.13503587  2.1785295 ],[ 0.03161353 -1.95157552],[ 248.81846619   87.87083435],[ 226.50750732   79.38693237],[ 0.39431292  0.31598705],[ 0.15449099  0.08371832],[ 0.09262573  0.06923582],[ True  True  True False False False False False False False]
273730,1307738007,2,0,0,0,0.6632,[ 291.65072632  288.20654297],[-0.18751028 -0.97819591],[ 0.46597302 -2.52726889],[  77.37993622  118.48923492],[  72.52708435  111.40050507],[ 0.16196863  0.40648672],[ 0.05887557  0.14608176],[ 0.05123979  0.09102561],[False  True False False False False False False False False]
273730,1307165290,2,0,0,0,0.449057,[ 481.09713745  408.59823608],[-2.05620408  0.66229647],[ 0.70590568 -2.35381937],[ 168.6162262   180.48921204],[ 161.32151794  171.98724365],[ 0.33355638  0.40547308],[ 0.09286033  0.24592306],[ 0.07941502  0.18883023],[ True  True  True False False False False False False False]
273730,1307318558,2,0,0,0,0.889986,[ 344.61459351  341.96762085],[-1.01579678 -1.82117331],[ 2.80985546  0.00464935],[ 110.02446747  121.79001617],[ 100.7453537   110.34181213],[ 0.29534671  0.385198  ],[ 0.17624123  0.23364756],[ 0.09473043  0.13859674],[False  True False False False False False False False False]
273730,1307523779,2,0,0,0,0.248364,[ 339.72250366  312.00619507],[-0.41130143 -1.95007133],[ 1.42002034 -1.60769701],[ 92.758461    96.49852753],[ 87.16780853  81.65189362],[ 0.19534114  0.28139666],[ 0.09953088  0.21159784],[ 0.06598853  0.17061011],[False  True False False False False False False False False]
273730,1307579827,2,0,0,0,0.417584,[ 398.28842163  349.42053223],[ 0.74156219 -0.73989546],[ 1.97721493 -1.49643588],[ 83.12999725  70.99404144],[ 68.05397034  58.84581757],[ 0.21276531  0.16629057],[ 0.0873681   0.07240894],[ 0.0692983   0.05999095],[False False False False  True False False False False False]
273730,1307463891,2,0,0,0,0.0992579,[ 430.58624268  387.35345459],[-1.03869808 -0.74003011],[-0.60604382  2.45457458],[  96.89304352  103.67675781],[ 71.07112122  94.34436798],[ 0.23080918  0.16428301],[ 0.10733447  0.10642141],[ 0.08757067  0.09620491],[False  True  True False  True False False False False False]
273730,1307839950,2,0,1,1,0.294438,[ 397.75839233  359.41387939],[-0.32237411  1.89334965],[-1.19363642  1.93979573],[ 86.75301361  98.90527344],[ 56.51643372  89.61876678],[ 0.16827756  0.24440832],[ 0.10260819  0.12677231],[ 0.07811937  0.08853418],[False  True  True False  True False False False False False]
273730,1307815764,2,0,0,0,0.517046,[ 444.34539795  367.14901733],[ 1.16777253 -1.16575801],[-2.56010842  0.58867693],[ 175.07434082  147.76779175],[ 158.81523132  133.73286438],[ 0.32647052  0.41741365],[ 0.15723667  0.16621122],[ 0.11527455  0.12498713],[False  True  True False False False False False False False]
273730,1307826070,2,0,0,0,0.801077,[ 464.20391846  342.68902588],[ 1.82229638 -0.4460381 ],[-1.25624847  1.7675209 ],[ 147.63775635  131.07440186],[ 134.90298462  125.46646881],[ 0.3556512   0.42979497],[ 0.14506423  0.22677106],[ 0.10780051  0.12993607],[ True  True  True False False False False False False False]
273730,1307584874,2,0,0,0,0.156222,[ 356.90737915  331.91668701],[ 0.36509973 -0.8827067 ],[ 0.35871452 -2.84637475],[ 103.37203979  115.52845764],[ 94.67269135  83.60597229],[ 0.23151809  0.31951928],[ 0.14207695  0.17586106],[ 0.12783045  0.13052113],[False  True False False False False False False False False]
273730,1307792446,2,0,0,0,0.528698,[ 796.72418213  459.99893188],[ 1.59865725 -0.90743536],[ 1.70921898 -0.68172514],[ 155.8339386   134.54562378],[ 121.32312012  120.61623383],[ 0.1765108   0.28065428],[ 0.08271116  0.11063065],[ 0.06731205  0.07768574],[ True  True  True False False False False False False False]
273730,1307978230,2,0,0,1,0.404564,[ 425.68109131  358.16607666],[ 0.15336853  0.88699633],[-1.55551612  1.41859329],[ 129.39569092  113.19604492],[ 125.10675812   97.45557404],[ 0.26060539  0.33956072],[ 0.1383173   0.11035425],[ 0.09961206  0.09870637],[False  True  True False False False False False False False]
273730,1307654559,2,0,0,0,0.857454,[ 423.04205322  389.99658203],[ 0.02928993  0.78230757],[ 1.72200656 -1.20572197],[ 181.22398376   99.08844757],[ 171.43942261   92.09177399],[ 0.41005182  0.18212621],[ 0.23216341  0.10335907],[ 0.09274882  0.08723073],[ True False False False False False False False False False]
273730,1307416087,3,0,1,0,0.762873,[ 598.32006836  353.87020874  247.33041382],[ 0.49256271 -0.12184026 -0.64387667],[ 2.30583072 -0.51746404 -1.3384254 ],[ 279.2194519   186.64550781   74.94490051],[ 269.82754517  182.44407654   72.76881409],[ 0.52801603  0.58027428  0.26067835],[ 0.14618579  0.27372485  0.15129381],[ 0.08600681  0.14873442  0.10744453],[ True  True  True False  True False False False False False]
273730,1307170428,2,0,0,0,0.225914,[ 502.26373291  251.82481384],[ 0.82774502 -1.22683311],[-0.73422962  3.04042149],[ 75.76139069  82.68174744],[ 61.61540222  74.2190094 ],[ 0.1227843   0.23572491],[ 0.08782736  0.12106597],[ 0.04873934  0.1078949 ],[ True False False  True False False False False False False]
273730,1307667826,2,0,0,0,0.157298,[ 328.56729126  217.30418396],[-1.99946368 -0.85530627],[-3.11910605 -1.78408468],[ 99.7602005   88.85951996],[ 50.07389832  84.22795105],[ 0.24481975  0.4185501 ],[ 0.18396892  0.16149192],[ 0.15897445  0.13607566],[False  True  True False  True False False False False False]
273730,1307226295,2,0,0,0,0.417454,[ 349.32897949  344.02908325],[-0.35163167 -0.55257696],[-0.73047352  2.18374038],[  90.635849   106.0594635],[ 86.5683136   69.58994293],[ 0.14861524  0.30646053],[ 0.07637689  0.20159207],[ 0.05880397  0.13094273],[False  True  True False False False False False False False]
273730,1307545911,3,0,0,0,0.253797,[ 584.65386963  484.99194336  332.58770752],[-0.4870573  -1.96657312 -1.11137879],[-0.86901104  1.5201478   2.99938512],[ 126.26280975   92.69534302  102.90570068],[ 105.88244629   66.98369598   94.71459961],[ 0.13865611  0.1297759   0.30842468],[ 0.06065049  0.05908204  0.10898111],[ 0.04529004  0.05535846  0.09295182],[ True  True  True False False False False False False False]
273730,1308213027,2,0,0,0,0.440266,[ 326.42773438  260.60375977],[-1.30622447  0.19975819],[-1.32621121  2.9006238 ],[ 89.52043915  85.25658417],[ 70.51089478  67.78916931],[ 0.29187533  0.29251552],[ 0.06828874  0.15695381],[ 0.05724505  0.12855615],[False  True  True False False False False False False False]
273730,1308447154,2,0,1,1,0.855201,[ 336.39511108  330.06893921],[-0.11118128 -1.16719258],[ 2.41814184 -0.47570577],[ 102.48996735   97.63014221],[ 96.10823822  83.05272675],[ 0.30854887  0.24913989],[ 0.17877686  0.14855693],[ 0.08527184  0.10554077],[False  True  True False False False False False False False]
273730,1308161480,3,0,0,0,0.188606,[ 566.79962158  533.68115234  369.28201294],[-0.05441475  1.95049191 -1.7422452 ],[-0.16867559  2.54485154 -1.8879106 ],[ 109.84357452  159.21601868   90.98388672],[  51.53801727  150.07293701   69.57913208],[ 0.1344078   0.28544781  0.1591372 ],[ 0.08999967  0.12234598  0.11250003],[ 0.06369264  0.10840214  0.096536  ],[ True  True  True False False False False False False False]
273730,1308669481,2,0,0,0,0.127783,[ 472.69400024  381.16668701],[-0.75184327 -0.00434032],[-2.54779792  0.58643943],[ 108.95345306  119.73713684],[  69.77228546  111.94137573],[ 0.16356264  0.25467548],[ 0.09299987  0.14238881],[ 0.07677075  0.11817922],[ True  True  True False False False False False False False]
273730,1308626787,2,0,0,1,0.72393,[ 430.25543213  354.85507202],[ 0.00406347  1.61212444],[-1.48336935  1.91949487],[ 157.11076355   96.36145782],[ 148.59042358   87.72750092],[ 0.41781393  0.17227206],[ 0.2186487   0.08131035],[ 0.12789842  0.06775905],[False  True  True False False False False False False False]
273730,1308953579,2,0,0,0,0.521838,[ 444.88500977  333.25448608],[-0.37300411 -0.19749983],[ 0.40521702 -2.67604733],[ 206.86540222   85.4777832 ],[ 196.61886597   80.52316284],[ 0.48160222  0.17402062],[ 0.23578499  0.1091679 ],[ 0.14316511  0.09093697],[False  True  True False False False False False False False]
273730,1308386870,2,0,0,0,0.432225,[ 463.6675415   421.85974121],[-0.07876825  1.03165889],[ 0.60482562 -2.66516209],[ 114.69385529   94.15099335],[ 97.0809021   79.46336365],[ 0.23344356  0.20368837],[ 0.15339649  0.09175374],[ 0.1107142   0.06022539],[ True False False False  True False False False False False]
